business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
hwXFp8FKJ7ivQb8_f4X23g,10/9/2011,O8bta2G4tjwBYG0KKf9qJg,5,"Satori to Kaigen! (Enlightenment and Spiritual Awakening!)

1st review.  Nervous and working on an empty stomach, with the only exception being the half loaf of French bread and herb-butter I had consumed prior to dinner. Thinking Asian all day and being an incapable decision maker, I rely on Yelp and the assistance of a small list and a single 6 sided cube with dots on it.  I jotted down 6 prominent businesses, held my breath and flicked a wrist.  A ""2"" brought me to La's Thai Cuisine!

Peeped the website and open til 9:30, score! My eye spotted closing time was at 9:00 though!  Arriving on the scene at 8:49, poorly reverse parking my Honda in two spots because I was worried that they were closed.  They weren't, I was met by a Thai beauty introducing herself as Lisa.  I humbly asked for takeout, my adventure begins with the opening door...

Smells are incredible.  Having thought they were closed, I had forgotten what I was going to order! I rifled through the menu, feeling as if the whole kitchen was watching (they weren't) but she instructed me to take my time; So I ordered a soup, a salad, an entree, a dessert and a side of brown rice. They kindly ask me for my preference on the degree of heat, on each item, I asked for not the hottest but close to the top.

#17  Mixed Vegetable Soup: Stellar

Culinary Thought: Clear, piping, spicy and vegetable packed. 

Ninja Eating Plan: Gently lay over white and brown rice, alternately.


# 9   Papaya Salad (Som-Tum): Phenomenal

Culinary Thought: I got shrimp on the side, due to allergies.  This was probably the most awesome experience of the evening.  They even ""fenced in"" the shrimp within a Masai-esqe cage of cabbage, to prevent their oceanic brine from invading the delicate papaya, sprout and carrot forest. Spice and crunch with every munch. Beautiful.

Ninja Eating Plan: Try not to be seen scarfing this down in front of a date, it's that awesome. Fortunately, my sister was only present and she knows I can eat like a pig and sound like one, too.


# 53 Peanut Curry (Panang curry style, comes with rice!): Umami

Culinary Thought: I don't like coconut. I do now. The lemon and coconut milk rises through the savory peanut curry.  Tofu was my protein option, it was done perfectly.  Green beans provided great consistency in this masterful crescendo.

Ninja Eating Plan: Laid over rice, alternately brown and white rice, interrupted by the occasional, gorgeous, curry-only spoonful.  


Coconut Ice Cream: Yum

Culinary Thought: I was reeling at this point but I wanted to continue this experience.  As I stated earlier, coconut is not my thing but I believe in giving things a fair try, so I did.  Coconut ice cream is delicious. Coconut pulp, or meat, I still have a texture issue with, but the honey swirl throughout the ice cream made this delectable.

Ninja Eating Plan: Use the cooling ice cream energy to return your body back to normalcy. Perfect coda for the culinary symphony.

I will be back.  I plan to have every dish vegetarian style.  Family-run places are truly number 1.  

Overall experience of the Culinary Ninja: PAVLOV

Do you hear the sound of a bell chiming?",review,POVio1iSAaPDCsxpp2EmMQ,0,0,0
cIPzndsbagQGj9U1sLqLtA,12/21/2011,kNsD6Ui-aPIiLYfbilYp0Q,5,"I went to the physical location the first time with my dog Foxy to scope out the place.  The store inside is iitttyyy bitttyyy and not worth going to in all honesty, but the staff that work there are REALLY friendly, and helpful.  Foxy eats Evanger's, which is really hard to find, and the only place I knew of that carried it was 20min away from me. 
     A month later, I run out of dog food....so I call Goober (after research I find they sell Evanger's for the cheapest price) and they delivered it right to me.  I wasn't home so they left it on my front porch along with a pretty large amount of free dog treats for Foxy !  They left their newsletter, some reference cards, and their product list (which is HUUUUGGGEEE) in a bag hanging from my door.  The reference cards you give out will earn you discounts on your next purchase!  Oh of course- I forgot to mention the delivery was completely FREE of charge!!!  I'll never get my dog food anywhere else.",review,zbq9j56YHSa_WEEXtsEcBg,0,2,0
ScvhAJe5lIJ7_SIvNTDfgg,8/24/2012,OT9779o629UEC8gmI8Fa4g,5,"So yummy!! My favorite Mexican place!! Love the chips, salsa, and bean dip. The extra spicy green salsa is so good too. We are regulars here.",review,I7zvmDRYtsLUHsLi50wDNA,1,1,0
27hfvE5DcOY3J1-MWbTU9Q,7/13/2009,HK_VGoXkZmzmj2yrn8c_yA,2,"I shouldn't have judged this place so soon. They are local to my apartment, they do deliver for $2.90, but I've been back 3 times since my first review and I'm getting bummed out here.

A few weeks back my boyfriend and I wanted to get a little buzzed at home, so we decided on streets of new york to deliver us some grub. We went with pasta. My boyfriend got the spaghetti with meat balls, and I got the meat ravioli. Ah I really hate to say this, but I would have had a better time eating a can of Chef Boyardee. I don't know what is up with their ""beef/sausage"" but it always has a funny taste to it. Kind of like when you re-heat a hamburger in the microwave. That taste. I was less than impressed. The salad it came with was decent, and I'd go back just for the bread, but even with a buzz I wasn't enjoying my pasta. The boyfriend agreed it lacked flavor and was 'off'. 

Then yesterday we decided to have another one of these nights, and do the Pizza instead since our pizza was good the first round. I got chicken and pepperoni on mine, and he got sausage. They charge extra for chicken. Um.. I don't really understand why. The chicken is breaded chicken strips that they just cut up and threw on the pizza. I wasn't impressed AT all. The sausage on my boyfriends pizza tasted weird and sweet like.... I don't know what's up with this place!

So I say if you're going to go with one of their pizzas, definitely get a coupon and stick to the basics. I suggest the bacon, or pepperoni.",review,RvaQ6i9CdTpF_1MzKlUUaA,1,1,1
YSesarsmfOIKwx6eiRqFZQ,4/30/2009,x6b0jru4OlUzfzeoNxvZEg,5,"I have been taking vehicles to this place for 15+ years, mostly for routine maintenance, but occasionally for the other annoying things your car does to you. We have never had any problems with their service or repairs, and they have always been reasonably priced, fair and honest with us.

They also refill propane tanks.

Note -- this business has outlasted at least two gas suppliers. Previous names include McClintock Unocal and McClintock 76 :-)",review,1f8_7NDng8w5CV7bshe63A,0,1,0
5nahZe5bBYUbFWgEfwoNOA,3/28/2011,n-MKaPksVzxBoTlda0gYzA,5,"Thank you Sunflower for having a decent selection of tofu and fake meats so I don't have to drive 25 minutes to Whole Foods. Also I would like to tell you that I really enjoy your produce prices and your friendly staff, especially the cashiers, they are always so pleasant and helpful. While I am at it I should probably apologize for ""sampling"" lots of your candy from the bulk item bins, those chocolate covered peanut butter filled pretzels are amazing, I promise I always use the scoop. And one more thing, it's really awesome that you carry beers brewed by Rinkukiu Alaus Darykla, the Lobster Lover is DELICIOUS!",review,BfetZm9fa0zqyAFn8vo_6w,0,0,0
gUt-pPUpOVVhaCFC8-E4yQ,1/21/2009,fZ6ktQYONjrOcK4SjTxS8w,5,"Private Karaoke at Geisha A Go Go is the coolest thing to hit Old Town in a while!!   My girlfriends and I went this weekend and it was incredible. I have heard a lot about karaoke being the new trend but not until I actually experienced it for myself did I understand why, until now. We had a private room with a flat screen TV and drinks at the flip of a switch (um, can you say bachelorette party?!).  It was so nice to have a night out without actually having to wait for drinks at a crowded bar or being able to hang out with your friends without random guys interrupting with a cheesy line to try to talk to you. It was $75 for an hour in a private room with 10 of my best friends. And by the time you split that between everyone it was well worth the extra expense. 

Seriously once you try it you will be hooked too! I can't wait to go back!",review,8gM0VBG-5vlS7teGszclKQ,2,2,1
lXUaypwLG_rIU4qnpBmF-A,8/31/2012,vz4xCCersFRfDXl2qhvAWA,5,"Yes, it's on the Northwest side and its tucked into a non-descript strip mall better known for being the home of Padre Murphy's Sports Bar, but don't let appearances fool you, this is a great gym. The gym offers a large selection of cardio equipment, weight machines, free weights, and group exercise classes. It also has a pool, hot tub, sauna, and steam room. But will really makes this gym special is its kids care facility. It has video games, pop-a-shot, and a giant climbing structure that my kids like so much, they are begging to go to the gym... and it's a lot easier to get a workout done when the kids are excited about going!

Definitely a great find and well worth the drive to the Northwest side.",review,uBp2Jmip2qXQ0iWHUDY9sQ,3,3,2
Gq092IH6eZqhAXwtXcwc6A,5/27/2012,1CjzOocxElDQfpRkap2fcA,5,"What a brewpub should be.  The beers are great. The food, the Slingers (wow) & the service is all top rate.  Lisa, the server was very helpfull. I need say no more.",review,eI8_XqMTJ0OgVrpc33N8Uw,0,1,0
SDs4eWoV-cpJystzTAH0qg,7/11/2009,uRRbRj5f7E0cfw6X4sDhGg,3,"My first visit to Picazzo's is not what I had hoped it would be at all.  A few of my friends who have fine taste in food raved about it and so I had high hopes.  Let me start by saying, I'm not really a gourmet pizza lover.  As a teacher, I have plenty of Domino's and Pizza Hut all the time, and can be quite happy with that, either that or I love a great slice of New York style pie.  

Since I am not a huge fan of gourmet pizza and the overabundance of toppings, I checked the menu for a nice plate of delicious pasta.  I was incredibly unhappy to find that they had about 6 pastas and they all sounded bland and/or too strange to order.  Then, I found their sandwich section.  I decided on their Spicy Chicken sandwich that sounded perfect.  But it took awhile for our waitress to come over, so I glanced at the pizzas and found a couple that sounded good too.  Thank goodness I did, because as I ordered the sandwich, the waitress informed me that they only serve the sandwiches at lunchtime!  What?!  That really peeved me off.  What is irritating is on the menu there is a clear line between the section that says ""Lunch Specials"" and where it says ""Sandwiches.""  I mean, there is an actual black line drawn between the two...to me, that says that they aren't a part of lunch.  Don't you think?  

Instead I ordered the Popeye and Olive Oyl pizza, which has a white garlic sauce, spinach, artichoke hearts, garlic, Kalamata olives, carmelized onions, mozarella, Roma tomatoes, and Applewood smoked bacon.  After I ordered it, I really thought how I truly didn't even want it.  I was really irritated.  

My husband and I both ordered our own pizza since we couldn't agree on what we wanted, so he got The Vortex, which basically had all the meats you could possibly think of.  For an appetizer we ordered the garlic cheese bread, which was way too garlicy.  It came with olive oil for dipping...I would have preferred some marinara sauce or something.  After I had ate the bread, I really didn't want my pizza b/c of knowing that it had so much garlic.  I picked a lot of the garlic cloves off along with most of the other toppings...there was just too much on it.  I know for some, they would probably like that...but it just isn't my thing to have too much on my pizza.  

All in all, the pizza was pretty good, once I picked off half of the toppings.  The crust was really tasty and had the perfect crispiness and softness to it.  I could have had just had that alone and been happy at that point.  

My husband and I both agreed that it won't be a place we go to again, unless it is for lunch time, so I can try the sandwich my mouth had actually been watering for.",review,vUM21g3cPEdSlI89oDttgw,0,1,0
